,fisherz,fisherz_binary,hsic_test_gamma,hsic_test_gamma_stat,hsic_test_gamma_binary,kci,kci_binary,mv_fisherz,mv_fisherz_binary,local_score_cv_general_10_0.01,local_score_cv_general_10_0.05,local_score_cv_general_10_0.1,local_score_cv_general_binary,if_cause_is_dicrete,if_effect_is_dicrete,mutual_info,cond_mut_info,additive_noise_model,RESET_is_nonlinear,RESET_linear_lm_pval,RESET_linear_reset_fitted_pvalue,RESET_linear_reset_exog_pvalue,RESET_linear_reset_pricomp_pvalue,RESET_linear_reset_chisq_fitted_pvalue,RESET_linear_reset_chisq_exog_pvalue,RESET_linear_reset_chisq_precomp_pvalue,local_score_BIC_0.1,local_score_BIC_0.5,local_score_BIC_1,local_score_BIC_1.5,local_score_BIC_binary,degenerate_score,degenerate_score_binary,Label
C1_Mixed_X20_causes_C1_Mixed_X37,0.0,1,0.0,26.81506268972044,1,0.0,1,0.0,1,21138.42230657669,21143.226281313015,21147.066925234685,0,3,3,0.274981355661366,0.0476021364522833,0.1678152818328375,0,0.5170162192619925,0.9080763066484214,0.9080763066480484,0.9080763066480484,0.9080948940847424,0.9080948940843646,0.90809489408434,-6401.537948822805,-6401.537948822805,-6401.537948822805,-6401.537948822805,1,2203.2281123055113,0,1
N1_Nonlinear_X85_causes_N1_Nonlinear_X53,0.0824492426436991,0,0.0626443801596489,0.616561810931818,0,0.0,1,0.0824492426436991,0,21108.520454030186,21108.359122750066,21108.295867397115,1,3,3,0.0122092452975408,0.0002317055671742,0.0897879428914275,0,0.370030254755975,0.2598038127314904,0.2598036855098114,0.2598036855095808,0.2593691354062822,0.2593690080790662,0.2593690080788418,-4596.274223922984,-4596.274223922984,-4596.274223922984,-4596.274223922984,0,397.9643874056892,1,0
272_causes_255,0.0581963105756799,0,0.0,21.388314156143583,1,0.0033982988494577,1,0.0581963105756799,0,8773.91244233842,8774.914415893596,8776.308184336904,1,3,3,0.3192677014677816,0.0352792231642987,0.014000448569251,1,1.3425032266893217e-10,2.210690422729911e-11,2.210690422652118e-11,2.2106904226071855e-11,1.0868979772857622e-11,1.086897977245336e-11,1.086897977221959e-11,-3605.3407102948017,-3605.3407102948017,-3605.3407102948017,-3605.3407102948017,1,933.0846447471836,0,1
M1_Mixed_X13_causes_M1_Mixed_X30,0.8972263816609336,0,2.119744380024713e-10,3.1964172738386867,1,0.0,1,0.8972263816609336,0,20837.44467328562,20837.446540151817,20837.504818978407,0,1,2,0.0254962527497433,1.650443126776974,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2040.0674862270823,-2040.0674862270823,-2040.0674862270823,-2040.0674862270823,0,-2159.1589995639815,1,0
M1_Mixed_X37_causes_M1_Mixed_X46,0.0056396028043754,1,0.82834026875583,0.1944284931787089,0,1.1769796692817636e-08,1,0.0056396028043754,1,21148.17119678681,21147.87970264715,21147.76410292923,0,3,3,0.0,1.7615306449254244,0.9672085168841832,0,0.8252488383191838,0.8240611340332374,0.8240611373161739,0.824061137316254,0.8240680142426925,0.8240680175265664,0.8240680175265951,-5554.410935730506,-5554.410935730506,-5554.410935730506,-5554.410935730506,1,1356.1010992132096,0,0
C1_Mixed_X3_causes_C1_Mixed_X35,0.9318571538803632,0,0.0618031282788998,0.565752687850286,0,0.0,1,0.9318571538803632,0,21173.946802515107,21173.732893574674,21173.673146264664,1,3,3,0.0205566397072907,0.0007869939614588,0.1498406817452534,0,0.5604723245317554,0.7321075776260202,0.7321070077738276,0.7321070077739067,0.732078121329818,0.7320775511852871,0.7320775511853463,-5741.326013560699,-5741.326013560699,-5741.326013560699,-5741.326013560699,1,1543.016177043403,0,0
N1_Nonlinear_X67_causes_N1_Nonlinear_X76,0.0524007484408959,0,0.0137945102335417,0.749138311111198,1,0.6710456748495249,0,0.0524007484408959,0,21055.07550757118,21054.97746838761,21054.98367186873,0,3,3,0.0163237552403368,-0.0001465247993667,0.1052524961488177,1,0.0069698209559697,0.0278168163175029,0.0278172076915508,0.0278172076916143,0.0275054166172323,0.0275058059346321,0.0275058059346957,-3666.4621982227295,-3666.4621982227295,-3666.4621982227295,-3666.4621982227295,0,-531.847638294566,1,0
187_causes_173,0.7722796688865499,0,0.0,3.681285938095438,1,0.5217204062569142,0,0.7722796688865499,0,2995.0494714800807,2995.367718098126,2995.795677929555,1,3,3,0.0975850936274351,0.0026135779726251,0.0,1,0.0266119743320368,0.0306526090974228,0.0306526090966816,0.0306526090968192,0.0297680477079463,0.0297680477072158,0.0297680477073498,-2070.587565893891,-2070.587565893891,-2070.587565893891,-2070.587565893891,1,554.5878096061491,0,1
M3_Mixed_X20_causes_M3_Mixed_X26,0.2145640142514588,0,0.0591545727876944,0.5604706630302863,0,8.871576594349229e-05,1,0.2145640142514588,0,21007.838744506495,21007.65853828667,21007.599474991268,0,2,3,0.0,1.610047665632083,0.1514992117769052,0,0.7575831660359347,0.651216779094892,0.6512163015924441,0.6512163015927059,0.6511383656161642,0.6511378877831504,0.6511378877833947,2823.222697288582,2823.222697288582,2823.222697288582,2823.222697288582,1,-4652.435261554592,0,0
M1_Mixed_X30_causes_M1_Mixed_X27,0.0,1,0.0,7.306841781195546,1,0.0,1,0.0,1,20970.50125308105,20970.57380996208,20970.94680113992,0,2,3,0.2956374140832527,1.6624655854510486,0.0877445919154202,1,2.0382319382093896e-09,2.188007582031816e-79,2.1880082500154092e-79,2.188008249899928e-79,5.298791845130451e-90,5.2987939137217326e-90,5.2987939133638365e-90,2408.3309675145374,2408.3309675145374,2408.3309675145374,2408.3309675145374,0,-3166.821783630673,1,0
C1_Mixed_X21_causes_C1_Mixed_X38,0.9925065987370189,0,0.0347047715035709,0.6267556544286469,1,6.442952051510797e-05,1,0.9925065987370189,0,21171.027188540735,21170.825877958137,21170.770323686116,1,3,3,0.0,0.0016094951376343,0.6001229512711324,0,0.6789453023384026,0.888217555842946,0.8882175556550505,0.8882175556550888,0.8882354686892008,0.888235468501289,0.8882354685013087,-6041.878262279975,-6041.878262279975,-6041.878262279975,-6041.878262279975,0,1843.56842576268,1,0
C1_Mixed_X2_causes_C1_Mixed_X14,9.984901794268808e-12,1,0.6642407672189471,0.2167858253323807,0,0.0,1,9.984901794268808e-12,1,21178.455601757832,21178.314389305728,21178.259061054057,1,3,3,0.0,-0.0021010981778286,0.7675872931286445,0,0.7905888987753463,0.5497344154292447,0.5497344220753508,0.5497344220752831,0.5495761959356877,0.5495762025875608,0.5495762025875257,-5764.485054950758,-5764.485054950758,-5764.485054950758,-5764.485054950758,1,1566.1752184334632,0,0
C1_Mixed_X25_causes_C1_Mixed_X7,0.0,1,0.4580679174382838,0.2983545543452894,0,0.0,1,0.0,1,21173.036879005936,21172.77920987944,21172.67338370874,1,3,3,0.0,-0.0032212796148387,0.5802638294251804,0,0.546129671557831,0.9300936412676608,0.9300937460975576,0.9300937460976636,0.9301112868244364,0.9301113916453786,0.9301113916454894,-5670.211948667054,-5670.211948667054,-5670.211948667054,-5670.211948667054,1,1471.902112149758,0,0
205_causes_208,0.64998604559747,0,0.0,14.525010932699818,1,0.0,1,0.64998604559747,0,63082.05472432803,63082.53402750103,63083.17714932124,1,3,3,0.263854370294605,0.0655058043552924,0.0,0,0.4089661660828192,6.271970255289974e-06,6.271970255353635e-06,6.2719702553652e-06,5.879302108385135e-06,5.879302108445265e-06,5.879302108455393e-06,-9135.76156528266,-9135.76156528266,-9135.76156528266,-9135.76156528266,0,1797.508887471458,1,1
M1_Mixed_X20_causes_M1_Mixed_X44,0.8277884571420755,0,0.0182100223251922,0.6068998099509758,1,0.9451823668112252,0,0.8277884571420755,0,21042.316705078563,21042.27733345942,21042.27204340897,1,2,2,0.0169117639702721,1.6124001387811375,0.0008438427047232,0,0.194299173080996,0.5861626858887751,0.5861633209153282,0.5861633209214651,0.5860351742852443,0.5860358098283569,0.5860358098345104,3270.154299959746,3270.154299959746,3270.154299959746,3270.154299959746,1,-4240.315609400144,1,0
M1_Mixed_X49_causes_M1_Mixed_X1,0.0075307680946854,1,0.8116426413528466,0.1648514733406274,0,0.0,1,0.0075307680946854,1,21169.983141652552,21169.796469181332,21169.70934426747,1,3,2,0.0120201853512718,1.6672745689206787,0.9098332844427364,0,0.8154474063018355,0.3751697631703807,0.3751697466644251,0.3751697466644935,0.3748438594941027,0.3748438429715538,0.3748438429716759,-5839.05196688991,-5839.05196688991,-5839.05196688991,-5839.05196688991,0,1615.26184445708,1,0
M3_Mixed_X11_causes_M3_Mixed_X42,0.026975942844551,1,0.0806456191682759,0.5574833860613476,0,0.1604335075466796,0,0.026975942844551,1,21006.241593788156,21006.162955703672,21006.113350613505,0,2,2,0.0145105784484715,1.5856494437086897,0.0633431918117599,0,0.5876359305026361,0.6671341822385851,0.6671341795842434,0.6671341795841301,0.6670665293357729,0.6670665266796754,0.6670665266796214,1679.0854034955748,1679.0854034955748,1679.0854034955748,1679.0854034955748,0,-5445.519984476343,0,1
N1_Nonlinear_X88_causes_N1_Nonlinear_X66,0.0345001928806243,1,0.3735821559031966,0.3707690665638561,0,0.4436341423238046,0,0.0345001928806243,1,21203.91136946173,21203.731303481196,21203.638717834736,1,3,3,0.0041788948569365,0.0014186501235406,0.0581592153429612,0,0.5645447446933478,0.8097728181628217,0.8097728118066906,0.8097728118064091,0.8097755491233359,0.8097755427652082,0.809775542764957,-5496.49726576794,-5496.49726576794,-5496.49726576794,-5496.49726576794,0,1298.187429250644,1,0
N1_Nonlinear_X67_causes_N1_Nonlinear_X96,0.8391038849201726,0,0.0521820528599077,0.6026072620312409,0,0.683572606169054,0,0.8391038849201726,0,21055.30767208628,21055.204831395207,21055.168955205292,0,3,3,0.0,0.0018010788089826,0.0243821030450339,0,0.0498168544017369,0.1678778886868641,0.1636400363840655,0.1636400363839652,0.1673871367771313,0.1631481248394815,0.1631481248393823,-3664.1190679088713,-3664.1190679088713,-3664.1190679088713,-3664.1190679088713,1,-534.1907686084242,0,0
M1_Mixed_X12_causes_M1_Mixed_X26,0.0248918588077555,1,0.6324677264954665,0.2150571858522579,0,0.3187605904939167,0,0.0248918588077555,1,21168.202854691543,21168.082289431033,21168.022285370644,1,3,2,0.0258945225188371,1.644672346613418,0.6275900263570133,0,0.8528404271363931,0.9705166858571908,0.9544743054570904,0.9544743054570258,0.9705161048328372,0.954488629916304,0.9544886299162912,-5676.135910920627,-5676.135910920627,-5676.135910920627,-5676.135910920627,0,1433.1834437102466,1,0
130_causes_125,0.3371836817017399,0,0.0,39.868962166237694,1,0.0,1,0.3371836817017399,0,63165.81860682015,63169.18962093468,63173.832213516835,0,3,3,0.6448240035282988,0.0655519027397786,0.0,1,3.6356228554802114e-13,1.7642690608497496e-20,1.7642690610730392e-20,1.764269061057068e-20,7.45960983748414e-21,7.459609838463673e-21,7.459609838391717e-21,-8812.819987954214,-8812.819987954214,-8812.819987954214,-8812.819987954214,0,1474.5673101430127,1,1
M1_Mixed_X19_causes_M1_Mixed_X47,0.0580006194153459,0,0.3201972695339656,0.3221770964497917,0,0.7538305178784411,0,0.0580006194153459,0,21012.829602480317,21012.73400803627,21012.6660330987,0,2,2,0.024956272919753,1.5735836471257336,0.3171274426977319,0,0.3174695714803825,0.3002263900742334,0.3002256835404039,0.3002256835412885,0.2998274373494108,0.2998267301592548,0.2998267301601752,2919.826081026155,2919.826081026155,2919.826081026155,2919.826081026155,0,-5056.582833436704,0,0
N1_Nonlinear_X51_causes_N1_Nonlinear_X78,0.0427617726840034,1,0.3148205340566995,0.3768017590060493,0,0.0,1,0.0427617726840034,1,21052.15296658467,21051.990114614782,21051.927238243512,0,3,3,0.007699141255629,-0.0001381628584128,0.4420224152717664,0,0.9139141461300077,0.5290536399162029,0.529053730345922,0.529053730345824,0.5288770984595215,0.5288771889706201,0.5288771889705497,-3639.924466683168,-3639.924466683168,-3639.924466683168,-3639.924466683168,1,-558.3853698341278,0,0
C1_Mixed_X27_causes_C1_Mixed_X28,4.813618524424079e-05,1,6.75789536053184e-06,1.3250226125285591,1,0.0,1,4.813618524424079e-05,1,21164.01512452432,21163.95974013856,21163.990582469043,1,3,3,0.0067423896845184,0.0012377237895435,0.8554633288732014,0,0.2154676547406026,0.18498635976528,0.1849863594474295,0.1849863594477457,0.1845019584356213,0.1845019581176324,0.1845019581179463,-5753.283646194096,-5753.283646194096,-5753.283646194096,-5753.283646194096,0,1554.9738096768003,1,0
M3_Mixed_X4_causes_M3_Mixed_X43,0.1592296346573785,0,0.0535089163629322,0.5231225134058165,0,0.4839328764593208,0,0.1592296346573785,0,20978.56624987022,20978.39482506943,20978.32269820723,0,2,3,0.0283382150749473,1.6201465309183058,0.4890076927863548,0,0.8586791718286841,0.911076277945783,0.9110759587381536,0.9110759587384134,0.9110948445732744,0.9110945253696782,0.9110945253699214,2539.7263781984348,2539.7263781984348,2539.7263781984348,2539.7263781984348,1,-5071.901566033847,0,0
M3_Mixed_X25_causes_M3_Mixed_X43,0.2642903750214596,0,0.0221385460042969,0.6904813756130678,1,0.1760866557977007,0,0.2642903750214596,0,21050.88719909388,21050.75569306641,21050.729321083032,0,2,3,0.0,1.6244746160409729,0.0967139696396227,0,0.99527041869414,0.4720017756555249,0.4720018197130208,0.4720018197126925,0.4717719205603674,0.4717719646603749,0.4717719646600539,2092.1731871288043,2092.1731871288043,2092.1731871288043,2092.1731871288043,1,-5216.086239038208,0,0
M3_Mixed_X2_causes_M3_Mixed_X3,1.8601020723707502e-09,1,2.3349094879776544e-08,1.7037459933165633,1,0.0,1,1.8601020723707502e-09,1,21170.81512356654,21170.742922846148,21170.777621415033,1,3,3,0.0117206353070367,1.703822843289866,0.8142486188679848,0,0.6905580601199844,0.6807179892889941,0.6807179892708708,0.6807179892710244,0.6806590989213146,0.6806590989031842,0.6806590989033252,-5849.159548872961,-5849.159548872961,-5849.159548872961,-5849.159548872961,1,1650.849712355666,0,1
M3_Mixed_X3_causes_M3_Mixed_X8,0.0,1,0.0,18.36272401982287,1,0.0,1,0.0,1,21156.750337673984,21160.14208173251,21161.73339841025,1,3,2,0.1932792304681094,1.6600610937162337,0.0,1,0.0006363984305051,0.0003546717224854,0.0003546717224859,0.0003546717224844,0.0003368986106882,0.0003368986106887,0.0003368986106873,-6327.183367215129,-6327.183367215129,-6327.183367215129,-6327.183367215129,1,2479.4970414269155,0,1
C1_Mixed_X18_causes_C1_Mixed_X32,0.2188637131319295,0,0.0367403385511065,0.5907413075619065,1,0.0,1,0.2188637131319295,0,21147.044530534266,21146.828551502196,21146.76150235229,0,3,3,0.0069390765607248,-0.0004204217366628,0.5910010858566013,0,0.7604414883043752,0.5883504459873475,0.5883504445096079,0.5883504445096079,0.5882247099976088,0.5882247085186494,0.5882247085186496,-5886.71621371675,-5886.71621371675,-5886.71621371675,-5886.71621371675,0,1688.4063771994538,1,0
M1_Mixed_X10_causes_M1_Mixed_X37,0.0915361824775589,0,0.0624452526415988,0.6314787118319075,0,0.3349780378594496,0,0.0915361824775589,0,21069.169053517464,21068.94794806232,21068.87762347697,0,2,3,0.0,1.7009374532080876,0.1386305392582625,0,0.0392352893256303,1.0,0.0954684482866303,0.1190235466033935,1.0,0.0949922813912793,0.1186633201197227,387.38555133365173,387.38555133365173,387.38555133365173,387.38555133365173,1,-4514.0188548623655,0,0
M1_Mixed_X1_causes_M1_Mixed_X38,0.7296190613905809,0,0.0204669367720965,0.6830024664919047,1,0.0804446552623836,0,0.7296190613905809,0,21005.94921360216,21005.779079806904,21005.71936374287,0,2,3,0.0,1.6643891788389007,0.0187382687366853,0,0.2101120484838039,0.1734733880553924,0.1734232384810269,0.1734232384805441,0.172984430535157,0.172934263600745,0.1729342636002736,1705.1788543789382,1705.1788543789382,1705.1788543789382,1705.1788543789382,1,-5253.885913128032,0,0
M2_Mixed_X29_causes_M2_Mixed_X13,0.0044806532711179,1,0.0130856147567234,0.7363451175902653,1,0.0211619851338307,1,0.0044806532711179,1,20979.548268907103,20979.450212379703,20979.42045433247,0,2,2,0.0211293115847578,1.2520651547519666,0.0304763743845205,0,0.4240799986798879,0.8222618422713781,0.8222618225307198,0.8222618225312415,0.8222682322007484,0.8222682124546884,0.8222682124551509,2558.352849962849,2558.352849962849,2558.352849962849,2558.352849962849,0,-5386.270049585642,0,0
M1_Mixed_X30_causes_M1_Mixed_X12,0.5311583515814999,0,1.677521011167471e-05,1.308039028486015,1,3.90347771994648e-07,1,0.5311583515814999,0,20975.89248713084,20975.749590740103,20975.732486793542,0,2,3,0.0614412624035818,1.6470768383482333,0.8719494861651474,0,0.1711933023887351,0.3163423227080204,0.3163431426983981,0.3163431426964365,0.3159585585053081,0.3159593792786697,0.3159593792766862,2483.4265069635967,2483.4265069635967,2483.4265069635967,2483.4265069635967,1,-4013.702139577663,0,0
M2_Mixed_X8_causes_M2_Mixed_X28,0.01046315798035,1,0.0046264216359883,1.000437182778663,1,0.1945976432106473,0,0.01046315798035,1,21013.33675543772,21013.24904182899,21013.231775432003,0,2,2,0.017793259290426,1.3059161357488982,5.762057497804562e-14,0,0.0623179292262106,0.2379752613113347,0.2379752929097288,0.2379752929124766,0.2375233071137847,0.2375233387358409,0.2375233387385878,2963.428622858693,2963.428622858693,2963.428622858693,2963.428622858693,1,-4756.102163896735,0,1
M1_Mixed_X14_causes_M1_Mixed_X11,0.0686607705559081,0,0.624272502358602,0.0936745568846571,0,0.445635204922207,0,0.0686607705559081,0,21042.030199242425,21041.9430740488,21041.884343701713,1,2,1,0.0024481177409268,1.652847618511789,0.1411220847763775,0,0.8429294590277601,0.714033887325129,0.714033855985512,0.71403385598422,0.7139947713318289,0.713994739974823,0.7139947399735285,3220.702044141799,3220.702044141799,3220.702044141799,3220.702044141799,1,-4131.854531516157,0,0
C1_Mixed_X49_causes_C1_Mixed_X47,0.7795059740752956,0,2.415723879600762e-06,1.402803532086642,1,0.0,1,0.7795059740752956,0,21149.891656159023,21149.73831057765,21149.694111087687,0,3,3,0.0,0.0029252954632556,0.2445272225418024,0,0.9777695719032262,0.9110945223846172,0.9110945223828366,0.9110945223828366,0.9111130887843524,0.9111130887825932,0.9111130887825906,-5574.361568137612,-5574.361568137612,-5574.361568137612,-5574.361568137612,1,1376.051731620316,0,0
M1_Mixed_X44_causes_M1_Mixed_X1,0.0430232321087489,1,0.5578445525829545,0.156478286590587,0,4.4517388574139005e-05,1,0.0430232321087489,1,20946.217549257883,20946.146179664567,20946.114376494723,0,2,2,0.0052838125274376,1.6053376254702747,0.7072156948654804,0,0.3704686010302476,0.7688538974289866,0.7688552541652298,0.76885525416527,0.7688416238953375,0.7688429812029912,0.7688429812030477,774.6114761068607,774.6114761068607,774.6114761068607,774.6114761068607,0,-4880.917944795946,1,0
N1_Nonlinear_X78_causes_N1_Nonlinear_X91,0.0564867252177954,0,0.1197275230746272,0.4573191204822665,0,0.001451480948983,1,0.0564867252177954,0,21093.031783117607,21092.89209688842,21092.83185114818,0,3,3,0.0057872832185443,1.6017132519074588e-16,0.1759995743245181,0,0.655151466277309,0.1493039447539509,0.1493039448037285,0.1493039448035629,0.1488095207413828,0.1488095207911814,0.1488095207910045,-4916.53054075919,-4916.53054075919,-4916.53054075919,-4916.53054075919,1,718.2207042418943,0,0
C1_Mixed_X19_causes_C1_Mixed_X28,5.993038953988616e-09,1,3.233754493625618e-06,1.4169380933845483,1,0.0,1,5.993038953988616e-09,1,21158.72064037431,21158.427515449945,21158.341246066095,0,3,3,0.0,0.0056483042850199,0.6732387632686547,0,0.2012794463775989,0.4042541778694281,0.404254178235802,0.4042541782359075,0.4039574320823337,0.4039574324490586,0.4039574324491538,-5590.488001276043,-5590.488001276043,-5590.488001276043,-5590.488001276043,0,1392.1781647587468,1,1
144_causes_142,0.0882319440402552,0,0.0,41.32123791907919,1,0.0,1,0.0882319440402552,0,63042.18019677666,63042.54002764216,63043.31525994112,1,3,3,0.3083753702457965,0.0660879610965212,0.0,1,1.5747049974836452e-08,3.091589981845697e-12,3.0915899818982204e-12,3.091589981891048e-12,2.2915278769736097e-12,2.291527877013275e-12,2.291527877007565e-12,-8300.404958301133,-8300.404958301133,-8300.404958301133,-8300.404958301133,1,962.1522804899282,0,1
M1_Mixed_X15_causes_M1_Mixed_X41,2.6645352591003757e-15,1,0.002298157337127,0.9616409647276456,1,0.0,1,2.6645352591003757e-15,1,21162.90004648932,21162.765967165557,21162.71199520412,1,3,2,0.0,1.6701599590024567,0.0001000483746195,0,0.054952717609369,0.2027101971659604,0.202710196949479,0.2027101969495466,0.2022347892549668,0.2022347890383497,0.2022347890384213,-5745.289182564093,-5745.289182564093,-5745.289182564093,-5745.289182564093,0,1520.4921387294369,1,0
